"number","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"1540",22.5536261491318,10.6307583274274,20.5126791620728,7.33137829912024,5.66448801742919,6.78733031674208,5.50964187327824,5.26315789473684,7.44416873449131,6.25
"6451",NA,NA,NA,NA,NA,NA,NA,NA,4.46428571428571,6.25
"2527",2.41545893719807,2.86181520850368,2.27963525835866,1.84615384615385,1.77383592017738,6.69456066945607,4.6594982078853,4.77611940298508,7.48129675810474,6.21468926553672
"2823",0,7,0,16.5118644067797,11.1548463356974,3,14.6622516556291,11.3223140495868,11.2558869701727,6.2140221402214
"2845",0,0,0,4.24349442379182,6.89856115107914,7.29203187250996,6.79300411522634,6.72222222222222,9.17358490566038,6.20168067226891
"9941",7.07547169811321,8.3743842364532,6.30329996292176,5.92105263157895,3.48692403486924,2.7027027027027,3.88157894736842,5.66744730679157,6.79094540612517,6.18798955613577
"2834",0,0,0,4,4.5,4,4,4,7.3,6.18623962040332
"2484",6.47989337395278,6.19962802231866,7.47524752475247,0,2.47524752475248,0,0,3.03030303030303,5.6657223796034,6.16966580976864
"3338",NA,NA,NA,NA,NA,7.57002271006813,6.67259786476868,4.13793103448276,7.69230769230769,6.16016427104723
"2106",6.5,7.5,5.79113924050633,15.1387096774194,13.4553571428571,10.0064935064935,6.80528052805281,9.61248185776488,9.90730643402399,6.15094339622642
"1905",3.29851566794942,6.48202710665881,1.27768313458262,0,10.9681274900398,0,0,0,1.09051254089422,6.14754098360656
"2114",9.60026797677535,14.0171325518485,8.90625,14.3668122270742,4.10150891632373,6.34920634920635,5.95238095238095,14,5.86166471277843,6.14250614250614
"2313",2.7972027972028,1.18343195266272,0,0,0,4.13223140495868,3.92156862745098,2.52525252525253,3.10077519379845,6.13496932515337
"2546",3.95569620253165,4.18060200668896,2.93083235638921,8.92307692307692,9.87910189982729,3.66300366300366,5.37634408602151,5.71428571428571,8.82352941176471,6.13496932515337
"6192",6.21289144783036,16.6225165562914,12.9024767801858,10.3003533568905,8.50877192982456,14.3165467625899,5.38461538461539,4.16088765603329,5.41516245487365,6.12244897959184
"2883",8.04686373467916,4.37617260787993,0,6.26315789473684,6.17543859649123,0,2.07373271889401,4.05268490374873,5,6.09756097560976
"1232",7.55001887504719,7.98035604665439,7.19856028794241,7.02576112412178,6.39853747714808,5.83657587548638,4.78632478632479,4.62287104622871,6.57894736842105,6.09013398294763
"1909",7.131144211239,5.1,0,4.7887323943662,6.31111111111111,0,3.92156862745098,4.9079754601227,7.25806451612903,6.0790273556231
"6281",6.37273337810611,8.69230769230769,8.94104498463258,6.70433145009416,6.59090909090909,6.02409638554217,6.55080213903743,5.40123456790123,6.06531881804044,6.0655737704918
"6282",0,9.35835172921266,8.1530612244898,6.11111111111111,8.46905537459283,4.08163265306122,4.34782608695652,3.65111561866126,9.23976608187134,6.04838709677419
"2832",7.85024154589372,11.380042462845,0,19.5906642728905,7.4487895716946,5.65853658536585,4.98866213151927,4.61215932914046,3.9647577092511,6.03015075376884
"1451",7.91065611912517,9.9601593625498,3.81970970206264,5.78034682080925,5.175983436853,5.10204081632653,4.57746478873239,6.6006600660066,6.74157303370786,6.02409638554217
"2472",0.343642611683849,1.65680473372781,0,0,3.87096774193548,10.1282051282051,3.60097323600973,4.82509047044632,6.50994575045208,6.02409638554217
"4532",4.90114068441065,7.95275590551181,0,0,5.50521920668058,7.6875,8.40540540540541,7.57317073170732,7.32600732600733,6.00375234521576
"1521",4.99807766243752,8.55675984027382,4.30848772081,5.28169014084507,4.84848484848485,7.0298769771529,7.2463768115942,4.39429928741093,4.30861723446894,6.00240096038415
"6525",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.984
"6277",9.419090470834,12.3759791122715,12.3636558678395,5.26315789473684,6.26911314984709,6.30630630630631,5.56492411467116,5.84795321637427,6.62790697674419,5.96330275229358
"9927",5.20074890784273,21.0649888420531,0,13.130081300813,5.95854922279793,5.72450805008945,8.44594594594595,5.15463917525773,8.48896434634974,5.96125186289121
"8021",13.1941189354945,18.8316770186335,8.42200357781753,4.03806228373702,5.23722627737226,7.05045317220544,4.72265193370166,2.72572402044293,5.52036199095023,5.96026490066225
"2616",8.04506699147381,5.64895763281775,3.69549150036955,5.65826330532213,7.72378516624041,5.08905852417303,5.84795321637427,5.71428571428571,6.34249471458774,5.95238095238095
"6449",NA,NA,NA,NA,NA,NA,NA,2.07522697795071,4.89147049831856,5.94795539033457
"2739",NA,NA,NA,NA,NA,NA,NA,NA,2.95302013422819,5.94405594405594
"2015",7.2609472743521,8.01840080294413,4.27350427350427,4.3525571273123,5.04587155963303,6,4.54545454545455,6.88073394495413,6.37755102040816,5.93824228028503
"5285",NA,NA,NA,NA,NA,3.96982929734021,3.06091215182124,3.23974082073434,13.8510911424904,5.92105263157895
"4720",6.78571428571429,9.0551500405515,5,3.69904076738609,1.16618075801749,6.76056338028169,7.48717948717949,4.12371134020619,8.85185185185185,5.91715976331361
"6442",NA,NA,NA,NA,NA,NA,NA,13.8855153203343,3.67242012486228,5.91715976331361
"3702",8.97727272727273,9.78380462724936,4.00801603206413,20.724795640327,13.4117647058824,7.97546012269939,6.31578947368421,5.60975609756098,7.19424460431655,5.91133004926108
"2204",3.75119780971937,2.11864406779661,0,1.46341463414634,3.11526479750779,4.35729847494553,3.45489443378119,3.66666666666667,4.68431771894094,5.90551181102362
"1310",6.65957446808511,5.71985494106981,0,4.24028268551237,0,0,0,8.19488817891374,0,5.89970501474926
"2535",5.12820512820513,6.95652173913043,4.67047223663726,6.31578947368421,7.78588807785888,8.02005012531328,6.80713128038898,9.4876660341556,8.15217391304348,5.89970501474926
"4927",NA,NA,NA,NA,4.43495400788436,5.56792873051225,7.15686274509804,3.51923076923077,5.48245614035088,5.88928150765607
"2723",NA,NA,NA,63.0863726984872,6.38067061143984,6.81818181818182,2.93255131964809,0.550847457627119,0.805369127516779,5.88339222614841
"2441",13.6394763343404,15.1996320147194,9.72450805008945,7.52147239263804,9.30232558139535,4.9792531120332,6.10687022900763,4.66744457409568,10.0358422939068,5.88235294117647
"2382",6.82346131584025,11.2275505406676,7.38220277169949,5.80441640378549,5.07042253521127,5.10204081632653,5.73065902578797,4.50236966824645,6.17283950617284,5.85516178736518
"2027",6.53167864141084,10.5902777777778,0,11.3449023861171,10,7.43034055727554,11.3029315960912,3.36134453781513,8.02405063291139,5.84900284900285
"2373",7.83090379008746,8.48883861236802,3.58316896778435,4.34782608695652,3.64963503649635,6.0475161987041,5.21739130434783,5.70934256055363,5.49450549450549,5.83941605839416
"1535",4.42722744881018,4.50225112556278,5.04795557799091,5.46558704453441,4.79041916167665,5.2710843373494,4.68110709987966,4.60526315789474,6.45624103299857,5.83657587548638
"2206",4.47828034034931,8.52609308885755,0,0,6.58651026392962,2.40641711229947,1.46579804560261,0,0,5.83333333333333
"2520",3.39904826648538,3.47705146036161,2.79798545047566,4.41501103752759,4.1407867494824,5.92814371257485,2.24235560588901,3.68324125230203,10.989010989011,5.83090379008746
"1541",0,6.03626943005181,0,13.9176470588235,0,0,0,0,6.40449438202247,5.82577132486388
"9930",10.2116788321168,9.23376623376623,6.75337668834417,7.21649484536082,5.8343057176196,6.25,5.14705882352941,4.4,5.46163849154746,5.82362728785358
"3035",5.13879823382607,7.99959887685519,3.45810998610284,3.73831775700935,9.83870967741936,3.5799522673031,5.98802395209581,5.46448087431694,5.38053097345133,5.81395348837209
"2889",7.76368876080692,3.72965440356745,0,8.45121951219512,8.56134453781513,6.98507462686567,4.7910447761194,4.7416135881104,6.52369380315917,5.78627450980392
"1507",3.56030262572319,5.10464522715671,5.16795865633075,5.18134715025907,3.64298724954463,4.43548387096774,3.78912685337726,3.52112676056338,5.11073253833049,5.78158458244111
"2886",7.06880301602262,6.58587987355111,1.60153747597694,4.88997555012225,5.60721442885772,5.03430353430353,4.43548387096774,4.22857142857143,5.65656565656566,5.76923076923077
"3052",0,0,0,8.8780487804878,10.0913705583756,6.98689956331878,7.33918128654971,16.1919504643963,7.94088669950739,5.73394495412844
"3515",29.2251293125094,18.5159488196071,12.8593182041458,7.25190839694656,7.75862068965517,9.01639344262295,7.51173708920188,8.95327102803738,8.88888888888889,5.72737686139748
"2227",4.2559033498078,4.41558441558442,0,0,3.98576512455516,4.01574803149606,4.90774907749078,4.78966789667897,11.5384615384615,5.720823798627
"3653",NA,NA,6.12618953769919,10.6646950092421,14.2780748663102,8.50348027842227,3.58288770053476,2.46575342465753,6.90909090909091,5.69476082004556
"5203",5.61439863277078,6.60880635015726,6.72805139186296,5.66692015209125,9.18528252299606,6.36363636363636,13.035175879397,7.20906282183316,10.5597579425113,5.68990042674253
"1444",0,5,0,8.2015503875969,15.9673590504451,7.67289719626168,5.26315789473684,5,5.01002004008016,5.68828213879408
"2324",5.59592326139089,9.21143375680581,5.3480930833872,7.98484848484849,7.25568942436412,5.07246376811594,5.06265664160401,3.4965034965035,7.15990453460621,5.68720379146919
"2397",6.53720508166969,8.01239399869537,10.2039800995025,7.1866295264624,4.29166666666667,6.50759219088937,4.76190476190476,5.07757404795487,6.34686346863469,5.67729083665339
"1457",0,0,0,0,4.8656050955414,0,0,5.07508813160987,2.47933884297521,5.66037735849057
"3042",12.7077519379845,14.4104261106074,10.4185857491195,5.6697247706422,7.20833333333333,4.45344129554656,5.31400966183575,5.21945432977461,7.35294117647059,5.65610859728507
"1724",5.89849108367627,6.1241610738255,6.81341719077568,1.36200716845878,0.833333333333333,7.79727095516569,4.90196078431373,1.30293159609121,1.87793427230047,5.64971751412429
"3015",16.0912169095013,17.2833211944647,9.92390497401633,8.34146341463415,9.14465408805031,6.93240901213172,7.15827338129496,5.5045871559633,0.516795865633075,5.64971751412429
"8411",NA,NA,NA,NA,1.57703832203123,15.0408163265306,31.8097345132743,32.0582137161085,2.42074927953891,5.64503816793893
"9905",5.80720092915215,7.0871722182849,4.78468899521531,4.15800415800416,3.40909090909091,5.00695410292072,5.6980056980057,5.40540540540541,6.61157024793388,5.6390977443609
"5515",15.1682242990654,18.5136226034309,15.6198704103672,15.5873015873016,12.0592705167173,3.34448160535117,6.66666666666667,7.46268656716418,5.82306830907055,5.63063063063063
"2415",2.776492364646,6.49819494584837,2.44618395303327,0,0,8.64963503649635,10.9229681978799,4.26666666666667,7.40740740740741,5.6140350877193
"3029",0,6.72645739910314,4.89715964740451,1.4903129657228,2.86885245901639,4.40251572327044,5.77617328519856,4.65753424657534,6.77100977198697,5.60224089635854
"1104",10,8,0,3.52112676056338,5.37634408602151,4.58015267175572,4.42477876106195,5.1304347826087,5.86100386100386,5.58715596330275
"8112",7.52543859649123,5.22540983606557,0,4.29718875502008,7.64397905759162,8.29268292682927,2.69360269360269,3.64130434782609,7.77385159010601,5.57788944723618
"8427",NA,NA,NA,NA,0,23.627569528416,5.5379746835443,3.87755102040816,3.21199143468951,5.57275541795666
"8422",NA,NA,NA,NA,NA,4.82483370288248,5.2304347826087,4.54545454545455,4.35967302452316,5.57103064066852
"1604",0,0,0,0,0.815494393476045,2.94117647058824,5.79710144927536,5.25925925925926,7.69230769230769,5.55555555555556
"3130",4.41723985612419,5.69791980705457,5.77001773291502,3.77593360995851,5.76923076923077,7.96812749003984,5.52727272727273,5.19480519480519,4.29447852760736,5.55555555555556
"6005",6.16211504938989,11.2430080795525,0,9.07567567567568,4.07510729613734,2.47524752475248,1.47783251231527,3.93013100436681,6.45161290322581,5.55555555555556
"2356",11.5245759025663,13.1863979848866,15.9701492537313,10.3333333333333,6.73400673400673,6.6413612565445,4.05063291139241,5.42372881355932,8.53658536585366,5.54455445544555
"3055",9.99968183264397,15.7502458210423,6.49687890137329,4.41988950276243,9.04977375565611,2.94117647058824,2.47933884297521,1.50485436893204,7.20720720720721,5.54016620498615
"2836",3.27689787001638,4.77639751552795,0,0,11.6438848920863,0,2.00833333333333,2.81276595744681,5.02679738562091,5.52258064516129
"5305",8.37619553666313,10.2190889370933,3.4944670937682,0,4.03458213256484,2.68456375838926,1.74927113702624,1.39211136890951,4.92610837438424,5.51724137931035
"2006",7.43940484761219,7.46268656716418,7.85751295336788,3.69565217391304,3.88349514563107,5.4421768707483,4.66786355475763,6.01503759398496,5.82959641255605,5.5
"2882",2.01802771424728,9.04596212979446,0,6.04166666666667,3.4268727705113,6.66944908180301,8.3748031496063,8.19829424307036,3.71057513914657,5.49450549450549
"1532",14.4785510009533,9.00573122529644,2.63512226103525,29.390779363337,11.8216560509554,6.29885057471264,4.16684723726977,10.1743869209809,5.53505535055351,5.48302872062663
"2903",5.76678445229682,8.77906976744186,4.078360891445,4.62164073550212,7.86567164179104,7.08166409861325,5.44274809160305,5.77049180327869,5.58659217877095,5.47945205479452
"5388",12.5536261491318,12.8849400266548,8.8339222614841,4.44444444444444,4.01639344262295,5.39325842696629,6.76579925650558,3.67071524966262,4.55098934550989,5.47945205479452
"2481",8.23624215980365,13.8779631255487,2.10304942166141,0,5.4421768707483,0,0,0,1.98019801980198,5.45454545454545
"4190",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44069640914037
"1454",0,3,3.53356890459364,0,5,6.73854447439353,2.74725274725275,3.00120048019208,3.92156862745098,5.43478260869565
"3315",4.72193074501574,14.1278195488722,9.65250965250965,6.08272506082725,7.88643533123028,10,8.31295843520782,4.88997555012225,9.83606557377049,5.43478260869565
"2107",1.61812297734628,2.05399061032864,2.64970853206147,4.93827160493827,8.33333333333333,8.02005012531328,7.46887966804979,6.71140939597315,9.52380952380952,5.43130990415335
"3010",8.60639070442992,10.2962268084219,6.34223680099969,4.80668756530825,6.18374558303887,5.9662775616083,5.86854460093897,4.90998363338789,6.4453125,5.42168674698795
"6278",17.5923525599482,19.4159858688452,9.62191924488726,13.5063113604488,13.0837004405286,10.7037037037037,8.38983050847458,7.94736842105263,9.6656298600311,5.41516245487365
"5871",NA,NA,NA,NA,0,4.95156081808396,13.1104199066874,12.4630541871921,7.97163120567376,5.4006968641115
"1725",19.2291831879461,16.8959681433549,0,18.2396449704142,14.1451612903226,0,0,2.29508196721311,4.73282442748092,5.39792387543253
"3167",NA,NA,NA,NA,NA,7.51691305437234,7.26321905868681,9.61361014994233,14.9668874172185,5.38599640933573
"2393",6.31225296442688,6.61429247515381,3.88161086851043,4.21775898520085,5.1063829787234,4.93096646942801,2.51046025104602,3.8671875,8.44444444444444,5.37634408602151
"4137",NA,NA,NA,NA,NA,NA,0,7.66393442622951,2.99785867237687,5.36193029490617
"6206",18.0562347188264,16.4143681847338,5.78201792425557,9.45930880713489,15.8823529411765,14.774897680764,12.6967741935484,14.5627376425856,10.5607476635514,5.35714285714286
"8463",NA,NA,NA,NA,NA,NA,NA,NA,6.17672290534744,5.3475935828877
"2357",6.63880334359877,13.383152173913,4.39639110365086,4.16666666666667,26.5088566827697,5.2064631956912,7.77687626774848,6.32090761750405,6.27306273062731,5.30973451327434
"2450",2.97022767075307,8.22331047992165,9.46561226935059,6.56546489563567,3.01901140684411,4.23584905660377,3.76415094339623,5.57880055788006,3.9493670886076,5.30973451327434
"9924",9.50570342205323,9.87491770901909,4.47284345047923,7.12589073634204,5.79710144927536,5.8252427184466,5.05902192242833,6.3391442155309,5.27009222661397,5.28301886792453
"2495",15.2871948006324,17.4076655052265,12.0422216637346,5.53709856035437,5.21327014218009,5.22193211488251,2.38095238095238,0.824175824175824,4.1522491349481,5.26315789473684
"1308",5.25762355415352,9.25069380203515,4.8030739673391,21.9704433497537,27.6315789473684,22.6809651474531,4.0983606557377,4.02414486921529,6.8348623853211,5.26086956521739
"1410",0,0,0,0,0.919540229885057,5.94059405940594,5.59440559440559,3.72670807453416,4.79041916167665,5.24193548387097
"5519",23.8091471270291,20.5743854649092,11.0578117534639,8.53480176211454,29.0435793731041,38.2716906946265,27.9508196721311,18.6036036036036,9.94615384615385,5.24017467248908
"2881",3.385240352065,5.26685393258427,0,9.85436893203883,7.25225225225225,8.125,2.44798041615667,3.46420323325635,4.78468899521531,5.23560209424084
"3058",5.77242524916944,9.65214152700186,7.63300970873786,11.3157894736842,9.42084942084942,4.08163265306122,9.88636363636364,3.77358490566038,5.42888165038002,5.23560209424084
"1513",5.62474889513861,6.83260126891166,5.13119533527697,5.61797752808989,5.98802395209581,5.86510263929619,5.84795321637427,4.08163265306122,7.01754385964912,5.22193211488251
"1904",5.4773082942097,4.05268490374873,0,5.62248995983936,8.31654676258993,2.67857142857143,4.47761194029851,4.63320463320463,2.94117647058824,5.21739130434783
"5534",16.0087126333183,9.91687283523009,11.6606660666067,7.92592592592593,7.79824561403509,9.33333333333333,8.04032258064516,12.4712643678161,13.0563947633434,5.20833333333333
"6153",9.01284109149278,5.97100248550124,0,3.51046698872786,3.44234079173838,4.66744457409568,5.57620817843866,2.09643605870021,2.51497005988024,5.20833333333333
"1817",NA,NA,NA,NA,NA,4.83091787439614,3.83509108341323,4.92307692307692,5.12820512820513,5.20156046814044
"1233",7.04312668463612,4.92091388400703,4.51758631816715,3.65384615384615,3.41296928327645,4.67479674796748,4.60921843687375,4.43159922928709,4.72972972972973,5.18806744487678
"2605",8.8261253309797,24.9404761904762,7.12453690510117,7.69230769230769,7.64525993883792,5.56586270871985,4.77099236641221,4.02193784277879,4,5.18134715025907
"8926",7.97973778307509,8.56081946222791,8.04289544235925,9.3475935828877,10.5175879396985,7.2992700729927,5.8968058968059,5.5045871559633,6.15384615384615,5.1792828685259
"3094",2.16074755335456,5.36300692383778,1.56794425087108,4.33029381965552,7.59610705596107,3.88535031847134,5.42005420054201,2.4507658643326,4.17422867513612,5.16703786191537
"2383",8.31038318912237,9.9939393939394,2.53500597371565,7.23285486443381,9.06546489563567,6.52173913043478,6.75471698113208,5.08474576271187,3.48675034867503,5.16206482593037
"2456",6.15259611573524,9.7639751552795,2.48550124275062,1.56494522691706,7.84313725490196,2.22222222222222,1.19047619047619,0.656814449917898,4.33275563258232,5.16129032258065
"1460",1.86567164179105,3.17460317460317,0,0,0,0,0,1.18694362017804,4.06976744186047,5.12820512820513
"1730",5.86080586080586,6.27240143369176,3.57653791130186,5.16795865633075,5.26315789473684,5.0761421319797,5.16431924882629,8.97009966777409,5.70469798657718,5.12820512820513
"3705",NA,NA,NA,NA,3.52941176470588,4.83675937122128,4.28571428571429,3.17460317460317,8.87596899224806,5.12820512820513
"8103",13.2991090231654,16.7817150063052,11.4380459398253,9.1407867494824,10.9498861047836,7.62016412661196,7.5130890052356,3.40952380952381,9.45161290322581,5.12570356472795
"6271",6.70706725844998,10.2958087456499,9.20168067226891,2.58620689655172,3.125,4.49771689497717,3.06748466257669,4.28134556574923,7.52823086574655,5.1063829787234
"1303",6.94251596778673,11.2209010216044,4.75592625109745,3.39285714285714,6.0179257362356,3.84615384615385,1.47619047619048,2.64255910987483,3.38733431516937,5.10046367851623
"3032",11.1093117408907,15.3074204946996,0,7.13496932515337,9.09716599190283,0,2.4896265560166,2.02429149797571,9.43396226415094,5.09554140127389
"3413",NA,NA,NA,NA,NA,0,0,0,1.4367816091954,5.08905852417303
"2377",8.18818380743983,7.92349190779794,7.52780586450961,2.75482093663912,4.36213991769547,7.47330960854092,6.19718309859155,4.75059382422803,10.1867572156197,5.07246376811594
"2731",NA,NA,NA,NA,NA,NA,2.11864406779661,3.6697247706422,2.5,5.06607929515418
"2301",7.62485792464744,9.77964768795218,4.79843414184833,6.06242274412855,8.89181286549708,6.53723404255319,5.12450592885375,5.51851851851852,6.44268476621418,5.05301455301455
"1312",0,0,0,1.52671755725191,4.98753117206983,5.42635658914729,4.68384074941452,5.44959128065395,1.68067226890756,5.04731861198738
"6464",NA,NA,NA,NA,NA,NA,NA,4.49779448984019,4.81033534909291,5.01930501930502
"2867",NA,NA,NA,NA,NA,0,6,5,11.5789473684211,5
"1445",0,6.35930047694753,3.32278481012658,2.36406619385343,5.61167227833895,7.07213578500707,3.90117035110533,4.78468899521531,3.0060120240481,4.97512437810945
"2485",11.5508684863524,21.8665045170257,5.3840631730079,4.48028673835125,5.99520383693046,6.56814449917898,5.02901353965184,5,4.03225806451613,4.96894409937888
"4942",NA,NA,NA,NA,9.25789473684211,6.84931506849315,5.57880055788006,4.6241134751773,7.89473684210526,4.96894409937888
"1416",0,0,0,0,3.95256916996047,0,6.02409638554217,12.1578947368421,1.89873417721519,4.95049504950495
"6213",16.4202976335692,15.658687546607,4.78180129990715,2.9296875,10.8790368271955,14.8231511254019,7.46268656716418,6.76923076923077,6.08478802992519,4.94590417310665
"3044",15.1850974001926,9.1023784901758,4.37941628264209,2.17741935483871,15.3,4.86486486486486,3.73692077727952,3.8135593220339,4.96389891696751,4.93920972644377
"9933",6.97624676763945,8.68387096774194,6.94394213381555,6.58333333333333,5.90243902439024,4.84210526315789,4.87135506003431,3.76893939393939,4.49144008056395,4.90296220633299
"6239",17.7150725312233,14.4767767207611,8.89964903158716,3.76344086021505,14.0983606557377,3.38842975206612,5.21739130434783,3.7037037037037,5.6710775047259,4.87465181058496
"3045",6.77655677655678,4.83901695561059,8.77619760479042,7.46290801186944,5.07936507936508,5.16,4.7008547008547,5.65085771947528,5.2093023255814,4.8695652173913
"3189",12.4941802460925,6.8724709256014,3.12158576556891,3.38733431516937,2.98507462686567,3.5799522673031,2.6431718061674,2.75590551181102,6.27943485086342,4.86787204450626
"2464",12.0321285140562,15.2827763496144,9.31263858093126,5.16129032258065,11.5967016491754,7.79616306954436,4.32900432900433,4.8,9,4.86772486772487
"2458",0.766641735228123,2.56278831368529,1.83578043822001,1.931330472103,5.21885521885522,2.17801047120419,4.71698113207547,6.37184115523466,9.38461538461539,4.8661800486618
"4104",3.98406374501992,10.0280786201364,3.453829634932,2.77699859747546,2.83446712018141,11.5037593984962,3.64963503649635,3.45423143350604,5.05561172901921,4.86381322957198
"2351",4.32245515452777,8.34879406307978,1.34892086330935,2.73972602739726,5.37313432835821,1.50375939849624,2.96296296296296,4.03530895334174,7.40740740740741,4.85436893203883
"3047",11.9,22.1133687472333,6.72098053352559,4.44345898004435,5.90845070422535,0,9.95238095238095,4.58471760797342,5.88235294117647,4.85436893203883
"3588",NA,NA,7.27132111452484,7.31788079470199,9.53250345781466,4.3630017452007,5.30120481927711,3.80952380952381,8.93333333333333,4.83870967741935
"1215",4.1958041958042,6.83526999316473,4.70114170584285,5.39083557951483,5.20833333333333,2.22222222222222,4.92307692307692,7.85714285714286,13.9840637450199,4.83675937122128
"2851",8.41530054644809,11.9979006298111,0,8.40336134453782,5.61797752808989,0,5.64963503649635,6.59340659340659,6.9364161849711,4.81099656357388
"3022",11.6426266843803,11.5755566931149,5.73231109705975,5.01278772378517,7.2992700729927,35.7142857142857,8.75469336670839,15.1428571428571,6.23441396508728,4.79616306954436
"1537",2.7122321670735,7.17272434866517,1.4018691588785,5.95197255574614,8.36363636363636,4.42477876106195,5.51470588235294,5.18867924528302,5.09803921568627,4.79233226837061
"8016",13.4632410381043,11.3088379935366,3.92826841496336,5.78787878787879,4.51866404715128,5.54785020804438,6.40204865556978,4.61538461538462,4.41176470588235,4.78468899521531
"3533",7.94840294840295,10.9400059400059,3.24675324675325,2.29226361031519,7.72375690607735,4.92957746478873,5.70342205323194,2.97872340425532,5.78947368421053,4.77707006369427
"1726",4.55788514129444,6.31247443762781,4.84391819160388,5.5005500550055,5.11247443762781,3.94944707740916,4.53955901426719,4.81651376146789,5.77507598784195,4.76787954830615
"9925",6.11836212412028,9.37402703809914,5.44959128065395,6.65280665280665,6.19307832422587,5.44,4.79360852197071,5.25029515938607,4.73815461346633,4.76758045292014
"2430",0,31.6318537859008,5.51065393093314,18.9164490861619,6.92307692307692,7.04887218045113,3.95256916996047,4.6189376443418,1.78970917225951,4.765625
"2104",3.15043318456288,5.75705238917674,4.62392108508015,4.43037974683544,5.22875816993464,5.48885077186964,6.81114551083591,3.85259631490787,17.2758620689655,4.76190476190476
"1734",1.91497510532363,2.56,1.21056493030081,4.98648648648649,2.34657039711191,1.4,1.72661870503597,9.45719489981785,2.84697508896797,4.75046904315197
"1323",3.82848392036753,7.63852242744063,4.79616306954436,9.61538461538462,5.49450549450549,5.66037735849057,7.08955223880597,7.9585798816568,5.9504132231405,4.74732006125574
"3062",5.14678899082569,5.50312891113892,2.06993736951983,4.37142857142857,2.33333333333333,5.72687224669604,0.448430493273543,1.1965811965812,3.7037037037037,4.739336492891
"1589",NA,NA,NA,NA,NA,13.8333333333333,6.08899297423888,2.38907849829352,2.67260579064588,4.72222222222222
"4536",NA,NA,NA,NA,NA,2.86286859433152,1.88193965246848,3.06748466257669,3.7037037037037,4.71698113207547
"1722",4.43131462333826,3.46620450606586,1.97217048318177,1.46290491118077,2.39130434782609,3.15934065934066,3.71900826446281,3.34448160535117,4.84048404840484,4.71380471380471
"2455",0,10.1,0,25.7874015748031,25.6906077348066,14.2016806722689,6.82128240109141,6.11620795107034,3.84615384615385,4.70974808324206
"1474",5.09683995922528,5.51057401812689,0,1.81818181818182,4.70046082949309,4.02684563758389,1.08932461873638,3.27868852459016,3.44827586206897,4.69483568075117
"4915",NA,NA,NA,NA,NA,2.13675213675214,5.87084148727984,1.70394036208733,4.86486486486486,4.6927374301676
"2702",0,6,3.5,6.47169811320755,6.91666666666667,7.47058823529412,7.00250626566416,3.55865921787709,5.95846645367412,4.68767908309456
"1789",NA,NA,NA,NA,NA,4.66666666666667,5.42517814726841,5.77777777777778,4.62305295950156,4.68027210884354
"2908",6.1,6.56792873051225,3.74791265253693,1.44444444444444,2.9646017699115,6.9755980861244,4.57627118644068,4.54545454545455,5.4066985645933,4.67980295566502
"2855",8.00676014021031,8.81876379690949,0,8.32717678100264,8.64788732394366,3,2.92957746478873,4.08839779005525,5.15923566878981,4.6748031496063
"2010",9.96132208157525,6.40770465489567,4.88146754468485,4.11985018726592,10.7974683544304,6.8,4.36681222707424,8.69565217391304,4.48430493273543,4.67289719626168
"5288",NA,NA,NA,NA,NA,NA,NA,0,5.78512396694215,4.66046511627907
"2707",4.11672579665676,13.4642797944638,12.7352213923373,11.8412698412698,11.8330097087379,13.4664536741214,12.340878828229,12.256480218281,12.211623246493,4.65616797900262
"2610",3.82191780821918,0,0,0,2.29226361031519,0,0,0,0,4.64177598385469
"4919",NA,NA,NA,5.00831711201557,10.221465076661,4.17690417690418,5.78231292517007,3.6144578313253,5,4.63320463320463
"9942",10.0470291351227,8.17887614004119,10.1046553590761,6.73886883273165,5.63380281690141,6.10687022900763,4.84848484848485,3.81679389312977,4.3010752688172,4.60829493087558
"1762",NA,NA,NA,4.13359788359788,2.48447204968944,3.14795383001049,3.15126050420168,2.30414746543779,1.46627565982405,4.60122699386503
"2392",8.04723209751143,9.31555325392715,7.0853614239012,5.10958904109589,3.98561151079137,5.44839857651246,4.25894378194208,5.09337860780985,4.3859649122807,4.59770114942529
"4904",7.89808917197452,7.09219858156028,7.66493293183685,6.18101545253863,5.12820512820513,4.23728813559322,4.21686746987952,5.51470588235294,5.08819538670285,4.58996328029376
"1517",3.5778175313059,5.31914893617021,6.99300699300699,3.98671096345515,5.3030303030303,5.12820512820513,4.79452054794521,3.07692307692308,4.85436893203883,4.58715596330275
"3703",NA,NA,NA,NA,4.65116279069767,4.60829493087558,4.5045045045045,9.20168067226891,0,4.5662100456621
"2838",0,0,0,0,0,4,9.2,10.3,8.51207729468599,4.53514739229025
"4555",NA,NA,NA,NA,NA,NA,NA,NA,3.67917586460633,4.50581395348837
"2453",0,0,0,1.96629213483146,0,4.97512437810945,4.40528634361234,3.94736842105263,5.08474576271187,4.5045045045045
"2497",0,5.37907505686126,0,0,0,0,1.6,2.79329608938547,6.74157303370786,4.49775112443778
"2115",NA,NA,NA,NA,NA,NA,0,5.82508250825082,5.14075887392901,4.48979591836735
"2516",0,0,0,0,7.017004048583,8.33704115684093,5.79436964504284,1.21506682867558,4.75435816164818,4.48430493273543
